phi_p,I,label,I_range
0.00032070830439053015,0.36312848947313386,False,low
0.0002800762868443774,0.14259528980716096,True,low
0.00013958142754199012,0.03617426317310264,True,low
0.00044443348478392925,0.3419550306444527,False,low
0.00030993498254892904,0.0018137929673025716,True,low
0.00037558011292755894,0.3381985072687242,False,low
0.0002436372899943471,0.12593792289592173,False,low
0.0007655239349217014,0.3733060118036791,False,low
0.0009307033138811701,0.38510533350797405,False,low
0.0005029525342609988,0.3623295121699514,False,low
0.0006465684391074243,0.013217237292337584,True,low
0.000868500553840639,0.3521645732022404,False,low
0.000998841340960322,0.49508266141382584,False,low
0.0006173813198825338,0.12207005889428582,True,low
0.0008908816718744701,0.13784504754044394,True,low
0.0009095221640900856,0.4069497482406892,False,low
0.0007935369729295461,0.0810380057229842,True,low
0.0004663220771623791,0.33063125407677124,False,low
9.034246041966032e-05,0.37775816237278864,False,low
2.5647499885732506e-05,0.019543170247859232,False,low
0.0004824286269500954,0.27732728503834786,False,low
0.0004993713881992716,0.2883627520094056,False,low
0.0004132887639843426,0.1524180057985053,False,low
0.000572485677778451,0.4382959900293611,False,low
0.0005566410762713828,0.08221210993062833,True,low
0.0008382469106223661,0.1827331600434244,True,low
0.00011757053222963978,0.42448567488651734,True,low
0.00023292588944449,0.09613073554639026,False,low
0.0007950749291700341,0.41086569402750983,False,low
0.0008493584985514181,0.0404555195066099,False,low
0.000994875971484659,0.24512530452780504,True,low
0.0008741828962232133,0.038590000560406006,True,low
0.0008910000170016078,0.3392738889456956,False,low
0.0003212044632036058,0.39551014303874454,False,low
0.00040764501766928264,0.4250794155751546,False,low
0.00027540425377234557,0.4906498631212504,False,low
0.0006102364042107884,0.33633584542749384,False,low
0.000939417300664968,0.38476189500617014,False,low
0.0003511944776465016,0.25337338088234335,False,low
0.0005614317640626358,0.456455713689382,False,low
0.00030333663414895023,0.3222354327175318,False,low
0.00017810197403498042,0.44189215171942037,False,low
0.0002032336745204691,0.11849055648992654,False,low
6.736589109274864e-05,0.24887215257831408,False,low
0.0009498005877791649,0.36517964161083816,False,low
0.0004088508124225533,0.10215815552677895,True,low
0.0008357796830820871,0.10645855683772716,True,low
0.0006845161779627943,0.4890433274624131,False,low
0.00020000194979697455,0.2178705700078658,False,low
0.00018370762411329695,0.09172591100896206,False,low
0.0008138683194954395,0.16640047710877148,True,low
0.000272064593513342,0.19929069798469687,False,low
0.000914152331864956,0.31191954347764034,False,low
0.0001486548506425957,0.4615843148648285,False,low
0.0006809315283099248,0.4933084478851234,False,low
0.0008163291372706246,0.3261976806966451,False,low
0.00024290382453148854,0.3502612580380646,False,low
0.0002834452898220004,0.16159275567859793,False,low
0.0009648736972778097,0.42872213912892576,False,low
0.0002719516292926967,0.10968136927493713,False,low
0.00043565747940104734,0.05408394400617282,True,low
0.00043819043730994247,0.48665473905872775,False,low
0.00026050440243038676,0.43220519973344557,False,low
0.0007780331755727196,0.15251892213452856,True,low
0.0007741308497968637,0.33791018747414353,False,low
0.0003845348340815478,0.23404216034918657,False,low
0.0008367745331699264,0.16224097486658998,True,low
0.00022094418505501235,0.14410033116938714,False,low
1.426271791100186e-05,0.06887769516523233,False,low
0.0005754556884351836,0.2751097230556438,False,low
0.0009941369947278548,0.2238517483686364,False,low
4.825786672861576e-05,0.25658102372967223,False,low
0.00021591809297137596,0.10846322657222283,False,low
0.0005237254960622134,0.4693667247158506,False,low
0.000811841329080422,0.3196570069689402,False,low
9.815158502430269e-05,0.4499007280342851,False,low
0.0004012823072213054,0.05552631185034496,True,low
0.0007496050426235875,0.31180263196223124,False,low
0.00037782777632229796,0.4248814475034364,False,low
0.00019694805627088258,0.16612946912741886,False,low
0.00020354086912262147,0.0983764413988572,False,low
0.0004159482990458443,0.13324563159700423,True,low
0.00048462290405783227,0.1371939296481497,True,low
0.0008631962736378539,0.22415228349684405,False,low
0.0006458298943823137,0.16365583778688644,True,low
0.0006934979349703464,0.13636576228128766,True,low
0.0009831572998205479,0.32460763690416383,False,low
0.00041772500589796406,0.027463153464270345,False,low
0.00040932085921663704,0.17084152529172525,False,low
0.0009241134980485542,0.34518623100429696,False,low
0.00025341683113500805,0.08874902489122197,True,low
0.000732517093839838,0.11124300324424329,True,low
0.0007570274068359533,0.10113264608104582,True,low
0.00010681011747098865,0.0014621272589710544,True,low
0.0004735490916366482,0.23741010816395478,False,low
0.0002085568466083385,0.02044043591864547,True,low
0.0001935215200744608,0.13719696607567516,False,low
0.00046918982935824745,0.4974069088713938,False,low
0.0002965354104329843,0.4592797094837596,False,low
0.0007980998431496122,0.10832282827001077,True,low
0.0009085288424765776,0.15569121352505244,True,low
0.000804693399235482,0.2323885865520072,False,low
0.0002733705638954486,0.4223623597829625,False,low
0.00028139304975172234,0.4015203247551525,False,low
0.0002621810666162928,0.0639944768465748,True,low
0.0001436877150956737,0.06309997532582771,False,low
0.0009443603844226741,0.2089493946931283,False,low
0.0004080273201754987,0.4351775994172723,False,low
0.000232442579800415,0.4411604145486557,False,low
0.0008482043400031611,0.05457555899357856,True,low
0.0004052033496312126,0.28757434669481025,False,low
4.476564299856991e-05,0.07868192336543134,False,low
0.00017032215454713487,0.3433785256913886,False,low
0.0006428578369526083,0.45830019071652434,False,low
0.0007850762214300067,0.2279298769453212,False,low
0.0002188250446038258,0.0424583045713337,True,low
0.0009182216333734808,0.2900478437513782,False,low
0.0008524871488516428,0.20484981839779148,False,low
0.0008498969465204701,0.40563847741464615,False,low
0.00023538453533122197,0.17083188749926748,False,low
6.003062876355713e-05,0.43757370303582205,False,low
0.0008687493040877578,0.13757650340975766,True,low
0.0003127422264511817,0.07960130030845429,True,low
0.0006227272173617907,0.15393370828197137,True,low
0.0007623672148637227,0.01842298011955051,True,low
0.00013701032592600896,0.14134173747024642,False,low
0.0007830299709738575,0.33039869930713334,False,low
0.0009391263443714552,0.07199920629973958,True,low
0.0007310912160889449,0.056571121420507395,True,low
0.0004468105209957525,0.06706026033592084,True,low
0.0008779113573641859,0.039698285456471714,True,low
0.0005321830537718334,0.43744307050962683,False,low
0.0007473232185385866,0.47211344263276755,False,low
0.0008223008844200181,0.024234014712664353,True,low
0.0007518593330820159,0.3802758189902266,False,low
0.00029497632728767246,0.3688387216118817,False,low
0.00012666546189677276,0.49845780288041014,True,low
0.00024595514406843954,0.17458746019881302,False,low
0.0005078461876105498,0.1434689868535177,True,low
0.0005102241530701649,0.2270879782841038,False,low
0.0005868179058213922,0.42843101339744605,False,low
0.00040115081917241194,0.3645682276264115,False,low
0.0007890224676355274,0.23634028316978387,False,low
0.0009140222128437357,0.12303685879965072,True,low
0.0002542578029446766,0.36378085489291717,False,low
0.0007391579855248691,0.42740890715305585,False,low
0.0006811921340195942,0.20057566430267795,False,low
0.0005278595942865218,0.3346241374646711,False,low
0.00019664493153541862,0.20070579856712248,False,low
0.0007972799359968825,0.23976822563260092,False,low
0.0009610200227725444,0.2629302795975019,False,low
0.0007246179689112774,0.38808718119711666,False,low
0.0009186813966594767,0.4887754860803366,False,low
0.0009843434122985197,0.22273871515647795,False,low
0.00035853016749684585,0.17181518811755536,False,low
0.0006418413173970736,0.18742191222972326,False,low
0.0004791934102616972,0.06781064561821563,True,low
0.0009867624593945979,0.14917243017104365,True,low
0.00010286974576764766,0.04413725922113431,False,low
0.0004182511651542524,0.21451923732644435,False,low
0.0008767836540819638,0.08451127738621339,True,low
0.0002912107974212503,0.17385696624122993,False,low
0.000789914922132484,0.39699529694641156,False,low
0.0003889553311524532,0.12371789764397888,True,low
0.0009801787544912567,0.3063354160496924,False,low
0.0008846945380594705,0.4506895282050578,False,low
0.0003083071540859892,0.2838976643277439,False,low
0.0007724911824024766,0.09770251377343392,True,low
0.00034348797839493605,0.1730383307890112,False,low
0.0006102992118133798,0.29559423438484894,False,low
0.0006618959607093591,0.2537989587401669,False,low
0.000831299454994848,0.075161298302175,True,low
3.420633247319473e-05,0.2239513760005939,False,low
0.00022795631224077666,0.271990280760214,False,low
0.000714798632482693,0.13439902451432864,True,low
0.000567888004599842,0.3066103121545861,False,low
0.0005006490274191317,0.036009889643119714,True,low
6.465785714090066e-05,0.16896690974919287,False,low
0.00035479312462684167,0.40233413955600966,False,low
0.0008664492295915419,0.13038311565316957,True,low
4.058390866567186e-05,0.30298324815153604,False,low
0.000402471873011164,0.20560482714144565,False,low
0.0009456968047940649,0.15891361106520815,True,low
6.037192719956448e-05,0.4581497122671034,False,low
0.0007522086935341904,0.17228759732211138,True,low
0.0002650364900202161,0.11910127484202215,False,low
0.0008679427438321358,0.454741356504495,False,low
0.0007486072991697714,0.3732262336119716,False,low
0.0008868481191497792,0.3412180571354005,False,low
0.00022376554252695333,0.02571793609137103,True,low
0.000535979827270419,0.06647127539717212,True,low
0.0007814772441390528,0.31953164194102174,False,low
0.0002532427455650312,0.10550698542660385,False,low
0.0002384388422145448,0.11359335482954919,False,low
3.6910312162609175e-05,0.3897901191564617,False,low
0.0009589301410356979,0.14367654946963437,True,low
0.0007129167112540772,0.03672206377380608,True,low
0.000639204750470083,0.01917954170762069,True,low
0.000746554775468041,0.22214581563539862,False,low
0.000536296789508485,0.30894716026463837,False,low
0.0004813724828795063,0.43457373146250966,False,low
0.0004550369187122857,0.056291393121287,True,low
0.0006440348199826049,0.09913974031785985,True,low
0.00020951962563845936,0.2653705048428281,False,low
0.000889178108064721,0.18269007275874555,True,low
0.0008136348475070725,0.24178618817150183,False,low
0.00035606797533751356,0.4621381998431235,False,low
0.0005828232038443992,0.2729009352784789,False,low
0.00014961702695051447,0.2081451846954259,False,low
0.0009726227854542621,0.49473051344317265,True,low
0.0009038637607539807,0.03354261927986862,True,low
0.0009226785314342085,0.4661246107372148,False,low
0.00033884141722641714,0.25132925919067606,False,low
0.0001774433603090272,0.25237441254580195,False,low
0.00021965444183164723,0.4610602027674014,False,low
9.910137713463896e-05,0.2541546658169417,False,low
0.0001289095238003705,0.21976513817454427,False,low
8.059148884299694e-05,0.1369718074664823,True,low
0.0009899248385128248,0.32974956664189303,False,low
8.331710653538285e-05,0.285252900398901,False,low
0.00014121666014189948,0.10795837303694375,False,low
0.0008289820496348292,0.35499704461560105,False,low
0.0005844378145755137,0.3223993418109836,False,low
0.0007766730325236391,0.19926960821906387,False,low
0.0006346028876949285,0.003196060029871734,True,low
0.0008833533196256585,0.22384399393791768,False,low
0.0006420828524870932,0.004023000447995612,True,low
0.0005269038419741194,0.03842424616022089,True,low
0.0007156221968236868,0.2158743413379362,False,low
0.0004529188242741884,0.04187802220847852,True,low
0.0003526031846756874,0.13855705145979597,False,low
0.0004729759279257104,0.3280901929109252,False,low
0.00017801696404757506,0.1549990559621001,False,low
0.0007986060125046645,0.4988266484666337,False,low
0.0002680967435225852,0.4582347149235756,False,low
0.000161996230873677,0.2930696423881763,False,low
0.00025388871936539453,0.4835066221788303,False,low
0.0008436494502545174,0.4341406299218285,False,low
0.00033689928264175406,0.16013036090140303,False,low
0.0006891893708108412,0.3750485267466694,False,low
0.0008578455343491819,0.06927906021796973,True,low
8.69672202557917e-05,0.3425911607649918,False,low
0.0007673741611262625,0.24604983142079564,False,low
0.00031458881171523976,0.009396143687159533,True,low
0.00022445614054220225,0.137840681372795,False,low
0.0006920124379284425,0.47773572648472,False,low
0.0009106986565059014,0.15859991105915186,True,low
0.00030206901662527144,0.09154577319541889,True,low
0.0005731454673304759,0.09457819183953195,True,low
0.00029693577271099666,0.24012741905633256,False,low
0.0005587427298691637,0.42148197109459695,False,low
0.0006256434103477971,0.3792428808015399,False,low
0.000614232034902278,0.2189891517613494,False,low
0.0006273109059463185,0.10515471483504332,True,low
0.00014372899429534883,0.023986385150993363,True,low
0.0006966050648908523,0.23185252942188278,False,low
0.000678002852816421,0.40757289891057763,False,low
0.0006857622409947143,0.36511131480356257,False,low
8.332984721131926e-05,0.2048917830459979,False,low
0.0004523704539900111,0.29775663328688257,False,low
0.00041494478072527245,0.21868701395216258,False,low
9.584436880676715e-05,0.28992903878529874,False,low
0.0002301442486178426,0.25923511695238105,False,low
0.0004465530054800564,0.3408023334624543,False,low
0.0007454772467595014,0.25434671292302885,False,low
0.0002446914562148166,0.4703648880856117,False,low
0.0008314524110236624,0.2145860626092614,False,low
0.0005503403028820688,0.00894223521681575,True,low
0.0007628174683327714,0.11895039416908329,True,low
0.00047783042350348857,0.2508028221952213,False,low
0.0005042022831680011,0.2707453540924423,False,low
0.0006235221954858438,0.27664000986671466,False,low
0.000928690902084166,0.357561497036771,False,low
0.0004968944555987808,0.13804942316614643,True,low
0.0005333709627272081,0.3327869358416971,False,low
0.0006059769938922542,0.3523121042864872,False,low
0.0007401399859247485,0.20622909555779234,False,low
8.113183213137198e-05,0.2016823804740147,False,low
0.0005205305641367523,0.09028346804256843,True,low
0.0004867756733139831,0.2075797007514315,False,low
0.0009224681343951947,0.3936213295617992,False,low
0.0004985715146319777,0.4545775297693921,False,low
0.0004736373293473877,0.29721298246766475,False,low
0.000962577988649355,0.1503858013337951,True,low
0.00045607069896487273,0.34146256961120597,False,low
0.00018907558601886945,0.37033295813930595,False,low
0.00022474696157773042,0.16677417661155053,False,low
0.00010423566295360439,0.4134473828832838,False,low
1.0562447966355006e-05,0.0377742202370317,False,low
0.00043762620439047713,0.006366105082412737,True,low
0.0007715501554852392,0.06236241554339424,True,low
0.0007361317783718375,0.07884816556592734,True,low
4.182759692482169e-05,0.4395855874409129,False,low
0.0005742830745580926,0.21306586940841915,False,low
0.00016274029415934123,0.13819091429322047,False,low
0.0009416655219170503,0.21510848287742285,False,low
0.00017569134964773748,0.1980256054576155,False,low
0.0006303728255205068,0.15142937232602047,True,low
0.0003329759785424162,0.0698118916235707,True,low
0.0006451457127047087,0.32830181552496646,False,low
0.00041813601049943443,0.06916559698704802,True,low
0.0007620466217833308,0.3879368018836645,False,low
0.00023837233407457927,0.10164231862694635,False,low
0.0009067339343851175,0.36595428225952253,False,low
0.0005052075528202186,0.402987466742038,False,low
0.0007585322162357243,0.06353767887745092,True,low
0.0008512328894872148,0.04428613837571403,True,low
0.0009988403248452568,0.47483681255617627,False,low
0.00023170620893801864,0.23206035656953777,False,low
0.00029402348942782035,0.3154875119915212,False,low
0.0002579287558645694,0.01260695962076211,True,low
0.0002702426188381848,0.1400763800976136,False,low
0.0005866202941239837,0.25319342962513375,False,low
0.0009935872979143846,0.44322293838131255,False,low
0.000990375306221827,0.13644826936462376,True,low
0.0005315054990486847,0.3878204686095011,False,low
0.000642636938162027,0.3314442512010922,False,low
0.00086137083826459,0.05852011313506674,True,low
0.0009336041238689702,0.14739421122320628,False,low
0.00021182202105624848,0.11969415418287126,False,low
0.0005332563116530283,0.22182126619906944,False,low
0.0008345086841148972,0.31803178728074455,False,low
0.00031017005586824576,0.21727645799874482,False,low
0.00044541095205566204,0.12302375130015118,True,low
0.000985764890496888,0.3482435053459094,False,low
0.0009851962297536623,0.2926510762610334,False,low
0.0009070457426575299,0.26013763980043025,False,low
0.000800463861379777,0.2776553791255432,False,low
0.0002764391957155777,0.11172842250061796,False,low
0.0003276415733265156,0.34053509948513566,False,low
0.000551810012792826,0.19436276723384538,False,low
0.0005651696008163921,0.1823704420452798,False,low
0.0005104477911634963,0.07571736992511849,True,low
0.0006403035771171431,0.29882182994067275,True,low
0.00041423979240665896,0.30172954086270676,False,low
0.0007516824157423776,0.17081002118959765,True,low
0.00034021442721357184,0.4300651783759015,False,low
0.00033737022697688903,0.42288349145899873,False,low
0.0001359537022729097,0.05541809893473322,False,low
0.00019682508792863006,0.3478241555171492,False,low
0.0008520156701321441,0.19752354333632613,False,low
0.0004518195151946371,0.49985771068038354,False,low
0.00023558910868730546,0.11328679121264154,False,low
0.0007617476890221636,0.1409815785018302,True,low
0.0005584413145586909,0.221611040983308,False,low
3.094445130906055e-05,0.13508885919165092,False,low
0.00032319784276334804,0.34630468982687057,False,low
0.00018523139701012763,0.2409731479785588,False,low
0.0006593141323730122,0.11121853858992055,True,low
0.00028228073022395036,0.25368066067379474,False,low
7.429731141784419e-05,0.4445050954161542,False,low
6.438563930569257e-05,0.39640542777817633,False,low
0.0005859100249791277,0.2499156332889837,False,low
3.1506221147048725e-05,0.1449578089678319,False,low
0.0008503041920047278,0.09076334588656136,True,low
0.00016384314806470286,0.43931305571626084,False,low
0.0006105006718434755,0.3553733033088495,False,low
0.00045024114773063826,0.28650948827058176,False,low
0.0004484230060195835,0.4398378883308805,False,low
8.10791709364454e-05,0.061723453399670655,False,low
0.0008047247277100935,0.34156215371503207,False,low
0.0008941219599057201,0.10913944389420276,True,low
2.0906500710386177e-05,0.061168143066977515,False,low
0.00018681813394014654,0.23333864649345964,False,low
0.000904865146907524,0.19430907195241248,False,low
0.0005539986766720576,0.47064563105326757,False,low
0.00015853918246572801,0.16266579382915639,False,low
0.00021076254808306727,0.4076362272669492,False,low
0.000663386381794743,0.374664673233704,False,low
0.0007275686540244043,0.3342940111592096,False,low
0.0006034325404941359,0.46027983600706973,False,low
0.0009536168961134005,0.2045543725962897,False,low
0.0004991229676251593,0.19544592180544995,False,low
0.0003072691930211014,0.08131276436717318,True,low
0.00048246058087603855,0.1386052756720395,True,low
0.0003660696307299449,0.4400084515743745,False,low
0.00023217173374793945,0.23771668432277263,False,low
5.5503616846738666e-05,0.17133530777316452,False,low
0.00035869036862947297,0.1088399154860034,True,low
0.0007142952542326449,0.2429951648715639,False,low
2.825342484644187e-05,0.35861601986179986,True,low
0.0004447867280738754,0.1440593207030806,True,low
0.0006475693074353698,0.37910054388551445,False,low
0.0006143000680825641,0.31526409958773427,False,low
0.0007788819515298288,0.3939937187073124,False,low
0.0008124145185031996,0.12620390480858124,True,low
0.000714588762710194,0.31588304422178964,False,low
0.00011176971918330193,0.07771390446493212,False,low
0.0004802722195643171,0.18253469410015374,False,low
0.0006073718979127326,0.36245568732655786,False,low
0.0002531103784213571,0.316202524404388,False,low
5.212629947030875e-05,0.09474250194342346,False,low
0.00023135441766728644,0.42931299337417206,False,low
0.00046034545771531245,0.027622140190245757,True,low
0.0004197910158640549,0.2980126285698081,False,low
0.00018490031151389,0.49192642961557154,False,low
0.000826171387256658,0.26622086118953153,False,low
0.0009264298020493574,0.40053523815975095,False,low
0.00020933483586218807,0.29799530562136195,False,low
0.0009302771864115495,0.39176106914657327,False,low
2.7682349583429015e-05,0.32814147354228834,False,low
0.000925712847979876,0.34587487525422683,False,low
0.0009524095021800988,0.11467776439210564,True,low
2.1931344385765948e-05,0.3711686358728859,False,low
0.0007653891038089806,0.11971703344550105,True,low
0.000970499556844145,0.49033949729615145,False,low
0.0009068431966296006,0.11466580828964115,True,low
0.0009710030595842508,0.1191053177952305,True,low
0.0005548202706406629,0.4294778871214482,False,low
8.73745784865344e-05,0.12224994511944674,False,low
0.0008512913058269858,0.18109049395215018,True,low
0.0006176899732509215,0.3576054404283345,False,low
0.0006185893767464062,0.08021554151718685,True,low
0.0004230810737600994,0.08037680565892362,True,low
0.0005761235567558981,0.24369285321004286,False,low
0.0001620439812952534,0.1226046803621307,False,low
0.0007423723263004888,0.11859331982894776,True,low
8.42671342780269e-05,0.005610221787837827,False,low
0.0007324829593733541,0.18585434600777603,False,low
0.0008504886383986055,0.15980702675458322,True,low
0.0004777439907888433,0.016546749602508532,True,low
0.0005147320623964789,0.3109953559286181,False,low
0.0003190921301928575,0.3137009358196737,False,low
0.0009697639978883318,0.03632943541505579,True,low
0.0007357932298139499,0.15920373989181708,True,low
0.00037529866776734157,0.43652996046570347,True,low
0.00018305931237067502,0.2915013670540446,False,low
0.00022738379628007042,0.20657538728198194,False,low
0.00046928306324894956,0.23308586230358386,False,low
0.0009431427163111945,0.10493171722346677,True,low
0.000736804882303309,0.40612886885325605,False,low
0.00022309131069735833,0.45708834802003284,False,low
0.0008609655220847091,0.45542135708277176,False,low
0.0003844185177795843,0.11274326145445754,True,low
0.0008532049609249935,0.156059393620452,True,low
0.00024928260200131965,0.08115076462995886,True,low
0.0006224740058169545,0.15429336568252427,True,low
0.0009274037832004691,0.16706988068917755,True,low
0.00026531506905631624,0.3169197627952531,False,low
0.0006959973246799964,0.09563354439251419,True,low
0.0009874394937575725,0.459779065259504,False,low
0.00015909230437057348,0.052446635572569664,False,low
9.751826779366765e-05,0.0044321275061321936,True,low
0.000677453240520368,0.42761761918663604,False,low
0.0003463385882715401,0.3521811340752588,False,low
8.05320325929252e-05,0.17832457530764323,False,low
0.0004805525617047681,0.2981543532491489,False,low
0.0007562329728475162,0.11254850631877746,True,low
0.0002922711764110369,0.08502643467404261,True,low
0.0003416964087300834,0.2361034184342227,False,low
0.0008472424066405024,0.17724072703075947,True,low
0.0005248711931388733,0.30799979521711074,False,low
0.0008443046491184074,0.10985644309595471,True,low
0.00045192559722227244,0.3318009225797487,False,low
0.0009534454099445024,0.3836638986311038,False,low
0.0006542866438205594,0.08415143537120873,False,low
0.00012473987666605693,0.022885283425540075,True,low
0.0008862420583445327,0.22035410027536803,False,low
0.0004943725389224898,0.38723801891022613,False,low
0.00015022257829317595,0.32573913795149717,False,low
0.00016116323250300651,0.35123897848688107,False,low
0.0006906585957587731,0.20201683065669085,False,low
5.689878166219488e-05,0.11823782708128187,False,low
0.0002937278272646752,0.26635764279902013,False,low
0.00014838971456516942,0.10297848118084925,False,low
0.0004466666553211114,0.3633881197955478,False,low
0.0004202102342744177,0.09928626152377905,False,low
0.0005266576703419674,0.1463403700904564,True,low
0.00028683996581150493,0.2537658443831797,False,low
4.172315348439542e-05,0.243868257137604,False,low
0.000618242245469834,0.30082383882710767,False,low
0.00037998082285352786,0.21928485564945857,False,low
0.000654821648752646,0.45981718094653556,False,low
0.00011758030109622577,0.4201271130043969,False,low
2.363958174110983e-05,0.43967761216708257,False,low
0.0002558113054064398,0.31512876913031534,False,low
0.0004619818497641117,0.3178689500145424,False,low
0.0004001312544267826,0.3049901431742584,False,low
0.0008121995297207318,0.21800719305630667,False,low
0.00038405926775089575,0.16173089453256403,False,low
0.0005351367678070482,0.2964094408369863,False,low
0.0005975804365177703,0.013740386732086704,True,low
3.161307772935349e-05,0.004720759280477714,False,low
0.0005199820430777271,0.4259692713220775,False,low
0.0003513829468048495,0.024165598344033472,True,low
0.0004270673264064221,0.2628727800163756,False,low
0.00010928452451029775,0.3078788937118729,True,low
0.0007849923599921588,0.09988744358159538,True,low
0.0009429802083004373,0.447969688294309,False,low
3.204613242330401e-05,0.09585779010243912,False,low
0.0006053590351832344,0.44237297869597064,False,low
0.0007662056266154745,0.38173214439718456,False,low
0.00029195951276339056,0.12113073380857278,False,low
0.0007896800290145846,0.07622133897177068,True,low
0.0006360315002586382,0.1588001223829313,True,low
0.0009298710059483593,0.19957733256886706,False,low
0.000981194763240235,0.1236465535729628,True,low
5.192265285871775e-05,0.4994468828284572,False,low
0.00045048838341673616,0.11559651578355094,True,low
0.0005515179097024361,0.4154867786644456,False,low
0.00015527580087557595,0.08039975579814591,False,low
0.0003429229721230881,0.4901420680126978,False,low
0.0009877709732788972,0.11353620568325934,True,low
2.606815177904673e-05,0.21142258883701254,False,low
0.00045798285220914023,0.27972346931718534,False,low
0.0008442280755010142,0.06102257186289057,True,low
0.0003306622500920956,0.4085932136720715,False,low
0.0004850005177276018,0.13806808080773408,True,low
0.0009782652883301001,0.27508568089923024,False,low
0.00048012806811094686,0.2752672715359302,False,low
0.00013961209902503405,0.3017176855105667,False,low
6.120427674972716e-05,0.02868750727563303,False,low
0.000945962406715549,0.08514076215395237,True,low
0.0002731513191423151,0.08143492921875874,True,low
0.0005090232674989055,0.1517235784485101,True,low
9.979474842906892e-05,0.07331216427231159,False,low
0.00042941856934509905,0.46103873906637055,False,low
0.0009308044640576229,0.25696427080513906,False,low
0.0005073888636946291,0.31216399870363953,False,low
0.0009714238002843047,0.1793865995236623,True,low
0.0002662472808650257,0.13884682437592186,False,low
0.0005094997873068978,0.25208540794587425,False,low
0.000860935483891232,0.14786716444258197,True,low
0.0004537698310082064,0.17247931693915236,False,low
0.0002866924998344877,0.22692268626115772,False,low
0.0008569206097837029,0.2533611099049934,False,low
0.00039599057418388293,0.49217269187913754,False,low
0.0005354160581496317,0.11243797149280832,True,low
0.0009767617957509942,0.24450010627644095,True,low
0.00019461846180830525,0.07560635800518013,False,low
0.00030838663035298385,0.17564961712127833,False,low
4.075890406914154e-05,0.35893804863449574,False,low
0.00039791933281095224,0.08805660973652671,True,low
0.00020818159627901094,0.29109430246747153,False,low
0.0006832345860538125,0.2089338107604356,False,low
0.00018950824417819385,0.026738192657832022,True,low
0.000678064624881811,0.46660454549774383,False,low
0.00027084067390742455,0.2073879670061503,False,low
0.0003616656557799878,0.39217934133983195,False,low
0.00035537204552593357,0.20874043087716834,False,low
0.0007195842326619733,0.4687428004678135,False,low
0.00047184417050695964,0.14594469688001985,True,low
0.00036768590986415627,0.20670309419416072,False,low
0.0008540964918490553,0.3796732558893839,False,low
0.0005762311193847906,0.1724899903251476,False,low
0.0002216925130652178,0.1828141785962545,False,low
0.0009010903653622458,0.4974167635336975,False,low
0.00034922379307330425,0.2782516483194856,False,low
4.8589583761947187e-05,0.3450008463814039,False,low
0.0004996542217347084,0.3220876548426513,False,low
0.000132698673896469,0.41413414943112953,False,low
0.0002460817792785851,0.43105072462142974,False,low
0.0007496397639605369,0.28206481010268447,False,low
0.00013944429524255538,0.14798348140823328,False,low
0.0008088747821104953,0.012377323539909758,True,low
0.0009375382152496442,0.30758722228109575,False,low
0.0006104667794038653,0.4129089477995442,False,low
0.000713255600102601,0.2258193629503181,True,low
0.0007164507438083432,0.08318836410494128,True,low
0.0009928798776977406,0.1447529543948848,True,low
0.00034812287957960666,0.2554844758264204,False,low
0.00017122798573027546,0.4185039282698556,False,low
0.0005239755625651783,0.0867048198881419,True,low
0.0005379173117333911,0.3064627879790476,False,low
0.00018613336341318304,0.3769309383613222,False,low
0.0006169783248041981,0.46808771264707677,False,low
2.3983486142055733e-05,0.059235142147750844,False,low
0.0009283917184296793,0.4632694254481141,False,low
0.00027192853504304904,0.30113230005206526,False,low
4.916460630628989e-05,0.3835840921287107,False,low
0.00011716694706010847,0.027833580074709173,False,low
0.0002478464587968453,0.25356792966465697,False,low
0.0002811671069199848,0.3116922073663161,False,low
4.248189950275138e-05,0.15411008609654725,False,low
0.0002865612640717919,0.21639345384252506,False,low
0.0002010123191285473,0.27759476950451945,False,low
0.00038483471816017344,0.27672142194671695,False,low
0.00039131605998240956,0.0218889011780122,True,low
0.0003456176631968503,0.22030140152286729,False,low
0.000334644644695397,0.10769525924132321,True,low
9.883396496383871e-05,0.45843084396458955,False,low
3.4952897654900546e-05,0.4883134150715437,False,low
0.00021009315715490192,0.15052380127968248,False,low
0.0007590829331424492,0.08841751322827832,True,low
0.000990901667895611,0.1105325713232232,True,low
0.0009292409133067558,0.2393983754211239,False,low
0.000509177161982391,0.437378293957476,False,low
0.0005365056172201549,0.25051807125388215,False,low
0.00032143575334548415,0.028640638795933527,True,low
0.0007762000442512797,0.020902915753858862,True,low
0.0007671091210533222,0.11446808186580143,True,low
0.0008458296340066202,0.42154286752710496,False,low
0.0008965495314249155,0.31111879821003685,False,low
0.00044000575574304284,0.28191596903935945,False,low
0.0007692068124261256,0.1601658266987384,True,low
0.0008083347415079198,0.46478327711804746,False,low
0.0003153750262727727,0.1662579442361041,False,low
0.0009299498215660885,0.4176372619138204,False,low
0.00010339808761325891,0.4480558554699662,False,low
0.00099432648737165,0.24218417159485223,False,low
0.0007723898109772807,0.44725034547089054,False,low
0.00010233819627108398,0.1391248404081325,False,low
0.0006596673516239506,0.32955827966545465,False,low
4.3837616818977555e-05,0.04489391051366875,False,low
0.0007724850799497411,0.23749317283210455,False,low
0.0008012306924424648,0.1094485692770156,True,low
0.0006063861505605332,0.03231887568737084,True,low
0.0008582917879974048,0.002859028530732745,True,low
